id,counter_name,code_item,description_item,boxqty,boxunitqty,boxunittotal,magazijn,winkel,total,current_inventory,difference,deposit_name,rack_name,location,count_date
784,VICTORIA,1227,EUR CONVERTER PLUG  125V,0,0,0,41,0,41,0,41,Almacen,G,Almacen - G,2026-02-09
785,VICTORIA,1239,TUSSEN SCHAKELAAR 939,0,0,0,23,0,23,0,23,Almacen,G,Almacen - G,2026-02-09
786,VICTORIA,1236,CONTRA STEK R/A RUBBER HSKP16G,0,0,0,1,0,1,0,1,Almacen,G,Almacen - G,2026-02-09
787,VICTORIA,1234,CONTRA STEKKER R/A,0,0,0,31,0,31,0,31,Almacen,G,Almacen - G,2026-02-09
788,VICTORIA,1211,SCHAK EUR DUB POL  OPB WD,0,0,0,35,0,35,0,35,Almacen,H,Almacen - H,2026-02-09
789,VICTORIA,1377,RAW PLUGS GROEN (7x35mm-1.1/2),17,20,340,2,0,342,0,342,Almacen,H,Almacen - H,2026-02-09
790,VICTORIA,1370,RAWPLUGS S5,12,100,1200,0,0,1200,0,1200,Almacen,H,Almacen - H,2026-02-09
791,VICTORIA,1372,RAWPLUGS S8,41,100,4100,0,0,4100,0,4100,Almacen,H,Almacen - H,2026-02-09
792,VICTORIA,0568,CONEX STEEKKLEM 2-VOUDIG,26,50,1300,0,0,1300,0,1300,Almacen,H,Almacen - H,2026-02-09
793,VICTORIA,0569,CONEX STEEKKLEM 3-VOUDIG,15,75,1125,28,0,1153,0,1153,Almacen,H,Almacen - H,2026-02-09
794,VICTORIA,0570,CONEX STEEKKLEM 4-VOUDIG,0,0,0,75,0,75,0,75,Almacen,H,Almacen - H,2026-02-09
795,VICTORIA,0571,CONEX STEEKKLEM 5-VOUDIG,11,75,825,48,0,873,0,873,Almacen,H,Almacen - H,2026-02-09
796,VICTORIA,1375,"RAWPLUGS  WIT   (5x25mm-1"")",29,5,145,15,0,160,0,160,Almacen,H,Almacen - H,2026-02-09
797,VICTORIA,0574,LASDOPPEN 2-7.5 mm CONEX,20,100,2000,0,0,2000,0,2000,Almacen,H,Almacen - H,2026-02-09
798,VICTORIA,0576,LASDOPPEN 7.5-18.0 mm,3,30,90,0,0,90,0,90,Almacen,H,Almacen - H,2026-02-09
799,VICTORIA,0575,LASDOPPEN 3.0-12.5 mm,6,50,300,24,0,324,0,324,Almacen,H,Almacen - H,2026-02-09
800,VICTORIA,1376,"RAWPLUGS ROOD (6X25mm-1"")",16,20,320,14,0,334,0,334,Almacen,H,Almacen - H,2026-02-09
801,VICTORIA,0580,KROONKLEMSTROOK 2.5-4 mm2,0,0,0,9,0,9,0,9,Almacen,H,Almacen - H,2026-02-09
802,VICTORIA,0584,KROONKLEMSTROOK  25 mm2,0,0,0,28,0,28,0,28,Almacen,H,Almacen - H,2026-02-09
803,VICTORIA,0582,KROONKLEMSTROOK  10 mm2,0,0,0,1,0,1,0,1,Almacen,H,Almacen - H,2026-02-09
804,VICTORIA,0583,KROONKLEMSTROOK  16 mm2,0,0,0,8,0,8,0,8,Almacen,H,Almacen - H,2026-02-09
805,VICTORIA,1242,VERLOOP STEKKER PEN RO 686,0,0,0,125,0,125,0,125,Almacen,H,Almacen - H,2026-02-09
806,VICTORIA,1230,STEKKER WIT,0,0,0,155,0,155,0,155,Almacen,H,Almacen - H,2026-02-09
807,VICTORIA,1221,WCD EUR DUB        OPB,0,0,0,7,0,7,0,7,Almacen,H,Almacen - H,2026-02-09
808,VICTORIA,1213,SCHAK EUR WIS TREK OPB WD,0,0,0,18,0,18,0,18,Almacen,H,Almacen - H,2026-02-09
809,VICTORIA,1241,VERLOOP STEKKER PEN PL 103,0,0,0,1,0,1,0,1,Almacen,H,Almacen - H,2026-02-09
810,VICTORIA,1240,VERLOOP STEKKER PEN RO 104,0,0,0,14,0,14,0,14,Almacen,H,Almacen - H,2026-02-09
811,VICTORIA,0709,ATEMA AFDEK PLAAT U 50,0,0,0,86,0,86,0,86,Almacen,H,Almacen - H,2026-02-09
812,VICTORIA,1233,CONTRA STEKKER,0,0,0,54,0,54,0,54,Almacen,H,Almacen - H,2026-02-09
813,VICTORIA,1238,STEKKER WIT vinckier,0,0,0,50,0,50,0,50,Almacen,H,Almacen - H,2026-02-09
814,VICTORIA,1927,DINRAIL TS35/F5 GEPERF-OMEGA,0,0,0,23,0,23,0,23,Almacen,H,Almacen - H,2026-02-09
815,VICTORIA,1254,*******CEE-FORM WCD 16A-3P+N+A,0,0,0,2,0,2,0,2,Almacen,I,Almacen - I,2026-02-09
816,VICTORIA,1258,*******CEE-FORM WCD 16A - 3P+A,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
817,VICTORIA,1250,***CEE-FORM STEKK 16A - 3P+N+A,0,0,0,2,0,2,0,2,Almacen,I,Almacen - I,2026-02-09
818,VICTORIA,12591,CEE-FORM WCD 3P+N+T 32A-03326,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
819,VICTORIA,1244,******CEE-FORM STEKK 32A -3P+A,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
820,VICTORIA,1266,*****CEE-FORM CON 32A -3P+N+A,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
821,VICTORIA,1263,CEE-FORM CONN 3P+N+E 16A-03203,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
822,VICTORIA,12441,CEE-FORM STEKKER 3P+E16A-03102,0,0,0,2,0,2,0,2,Almacen,I,Almacen - I,2026-02-09
823,VICTORIA,12511,CEE-FORM STEK 3P+N+E 16A 03603,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
824,VICTORIA,12451,CEE-FORM STEK 3P+N+E 16A-03103,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
825,VICTORIA,1247,CEE-FORM STEK 3P+E 32A-03105,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
826,VICTORIA,1276,CEE-FORM CONN 3P+N+E 32A 03706,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
827,VICTORIA,12604,CEE-FORM WCD 2P+E 32A 02824,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
828,VICTORIA,12605,CEE-FORM WCD 3P+E 32A -03825,0,0,0,2,0,2,0,2,Almacen,I,Almacen - I,2026-02-09
829,VICTORIA,12581,CEE-FORM WCD 3P+E 32A-3325,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
830,VICTORIA,1266,*****CEE-FORM CON 32A -3P+N+A,0,0,0,28,0,28,0,28,Almacen,I,Almacen - I,2026-02-09
831,VICTORIA,1265,******CEE-FORM CONN 32A -3P +A,0,0,0,15,0,15,0,15,Almacen,J,Almacen - J,2026-02-09
832,VICTORIA,12603,CEE-FORM WCD 3P+N+E 16A 03823,0,0,0,11,0,11,0,11,Almacen,J,Almacen - J,2026-02-09
833,VICTORIA,1273,CEE-FORM CONN 3P+N+E 16A 03703,0,0,0,9,0,9,0,9,Almacen,J,Almacen - J,2026-02-09
834,VICTORIA,1283,CEE-FORM SCH-WCD3P+E 16A-03362,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
835,VICTORIA,1285,CEE-FORM WCD 3P+N+E 16A-03363,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
836,VICTORIA,12608,CEE-FORM WCD 3P+N+E 63A 03873,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
837,VICTORIA,1271,CEE-FORM CONN 2P+E 16A 02701,0,0,0,4,0,4,0,4,Almacen,J,Almacen - J,2026-02-09
838,VICTORIA,1249,CEE-FOR STEK 2P+E16A IP67-2601,0,0,0,7,0,7,0,7,Almacen,J,Almacen - J,2026-02-09
839,VICTORIA,1272,CEE-FORM CONN 3P+E 16A 03702,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
840,VICTORIA,1274,CEE-FORM CONN 2P+E 32A 02704,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
841,VICTORIA,1262,CEE-FORM CONN 3P+E 16A-03202,0,0,0,6,0,6,0,6,Almacen,J,Almacen - J,2026-02-09
842,VICTORIA,12591,CEE-FORM WCD 3P+N+T 32A-03326,0,0,0,4,0,4,0,4,Almacen,J,Almacen - J,2026-02-09
843,VICTORIA,12561,CEE-FORM WCD 3P+N+E 16A-03323,0,0,0,7,0,7,0,7,Almacen,J,Almacen - J,2026-02-09
844,VICTORIA,1262,CEE-FORM CONN 3P+E 16A-03202,0,0,0,6,0,6,0,6,Almacen,I,Almacen - I,2026-02-09
845,VICTORIA,12532,CEE-FORM STEK 3P+N+E 32A 3606,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
846,VICTORIA,12431,CEE-FORM STEKKER 2P+E16A-02101,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
847,VICTORIA,12501,CEE-FOR STEK3P+E 16A IP67 3602,0,0,0,3,0,3,0,3,Almacen,I,Almacen - I,2026-02-09
848,VICTORIA,1261,CEE-FORM CONN 2P+E 16A-02201,0,0,0,3,0,3,0,3,Almacen,I,Almacen - I,2026-02-09
849,VICTORIA,1264,CEE-FORM CONN 2P+E 32A-02204,0,0,0,5,0,5,0,5,Almacen,I,Almacen - I,2026-02-09
850,VICTORIA,12606,CEE-FORM WCD 3P+N+E 32A 03826,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
851,VICTORIA,12602,CEE-FORM WCD 3P+E 16A -03822,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
852,VICTORIA,12551,CEE-FORM WCD 3P+E 16A-03322,0,0,0,7,0,7,0,7,Almacen,I,Almacen - I,2026-02-09
853,VICTORIA,12591,CEE-FORM WCD 3P+N+T 32A-03326,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
854,VICTORIA,1258,*******CEE-FORM WCD 16A - 3P+A,0,0,0,3,0,3,0,3,Almacen,I,Almacen - I,2026-02-09
855,VICTORIA,12606,CEE-FORM WCD 3P+N+E 32A 03826,0,0,0,6,0,6,0,6,Almacen,I,Almacen - I,2026-02-09
856,VICTORIA,1259,*******CEE-FORM WCD 32A - 3P+A,0,0,0,5,0,5,0,5,Almacen,I,Almacen - I,2026-02-09
857,VICTORIA,1258,*******CEE-FORM WCD 16A - 3P+A,0,0,0,18,0,18,0,18,Almacen,I,Almacen - I,2026-02-09
858,VICTORIA,1243,*******CEE-FORM STEKK 16A-3P+A,0,0,0,38,0,38,0,38,Almacen,I,Almacen - I,2026-02-09
859,VICTORIA,1258,*******CEE-FORM WCD 16A - 3P+A,0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
860,VICTORIA,1520,"GE AUTO 16A, 3P-2MOD C  UNIBIS",0,0,0,5,0,5,0,5,Almacen,I,Almacen - I,2026-02-09
861,VICTORIA,1521,"GE AUTO 20A, 3P-2MOD C  UNIBIS",0,0,0,6,0,6,0,6,Almacen,I,Almacen - I,2026-02-09
862,VICTORIA,1522,"GE AUTO 25A, 3P-2MOD C  UNIBIS",0,0,0,5,0,5,0,5,Almacen,I,Almacen - I,2026-02-09
863,VICTORIA,1561,"GE  AUTOMAAT 16A, 3POL C-KAR",0,0,0,4,0,4,0,4,Almacen,I,Almacen - I,2026-02-09
864,VICTORIA,1562,"GE  AUTOMAAT 20A, 3POL C-KAR",0,0,0,2,0,2,0,2,Almacen,I,Almacen - I,2026-02-09
865,VICTORIA,1563,"GE  AUTOMAAT 25A, 3POL C-KAR",0,0,0,3,0,3,0,3,Almacen,I,Almacen - I,2026-02-09
866,VICTORIA,1580,GALAX Q22 TIJDKLOK 2 KANAL,0,0,0,3,0,3,0,3,Almacen,I,Almacen - I,2026-02-09
867,VICTORIA,1564,"GE  AUTOMAAT 32A, 3POL C-KAR",0,0,0,10,0,10,0,10,Almacen,I,Almacen - I,2026-02-09
868,VICTORIA,1565,"GE  AUTOMAAT 40A, 3POL C-KAR",0,0,0,5,0,5,0,5,Almacen,I,Almacen - I,2026-02-09
869,VICTORIA,1566,"GE AUTOMAAT 50A, 3POL C-KAR",0,0,0,6,0,6,0,6,Almacen,I,Almacen - I,2026-02-09
870,VICTORIA,1567,"GE  AUTOMAAT 63A, 3POL C-KAR",0,0,0,6,0,6,0,6,Almacen,I,Almacen - I,2026-02-09
871,VICTORIA,15801,GALAX Q21 TIJDKLOK 1 KANAL,0,0,0,2,0,2,0,2,Almacen,I,Almacen - I,2026-02-09
872,VICTORIA,1578,"GE  AUTOMAAT 16A, 3P+N B-KAR",0,0,0,16,0,16,0,16,Almacen,I,Almacen - I,2026-02-09
873,VICTORIA,1577,"GE  AUTOMAAT 20A, 3P+N C-KAR",0,0,0,7,0,7,0,7,Almacen,I,Almacen - I,2026-02-09
874,VICTORIA,1523,"GE AUTO 25A, 4P-2MOD C  UNIBIS",0,0,0,12,0,12,0,12,Almacen,I,Almacen - I,2026-02-09
875,VICTORIA,1540,GE AARDLEKSCHAK.40A-30mA 2-P,0,0,0,34,0,34,0,34,Almacen,I,Almacen - I,2026-02-09
876,VICTORIA,1537,"GE AARDLEKSCHAKEL 63A, 300mA",0,0,0,1,0,1,0,1,Almacen,I,Almacen - I,2026-02-09
877,VICTORIA,15976,LOADBREAK SWITCH DILOS 3 630A,1,0,0,0,0,0,0,0,Almacen,I,Almacen - I,2026-02-09
878,VICTORIA,1574,"GE  AUTOMAAT 100A, 3P+N C KAR",0,0,0,5,0,5,0,5,Almacen,I,Almacen - I,2026-02-09
879,VICTORIA,1575,"GE  AUTOMAAT 125A, 3P+N C-KAR",0,0,0,4,0,4,0,4,Almacen,I,Almacen - I,2026-02-09
880,VICTORIA,1557,"GE  AUTOMAAT 16A, 2POL C-KAR",0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
881,VICTORIA,1526,"GE  AUTOMAAT 40A, 2P C-KAR",0,0,0,5,0,5,0,5,Almacen,J,Almacen - J,2026-02-09
882,VICTORIA,1550,"GE  AUTOMAAT 20A, 2POL B-KAR",0,0,0,2,0,2,0,2,Almacen,J,Almacen - J,2026-02-09
883,VICTORIA,15971,FEBSS4-Terminal SpreaderFlat-4,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
884,VICTORIA,15975,FG-TERMINAL 400/630 431982,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
885,VICTORIA,15984,GE 433413 FG-TERMINAL,0,0,0,8,0,8,0,8,Almacen,J,Almacen - J,2026-02-09
886,VICTORIA,1549,"GE  AUTOMAAT 16A, 2POL B-KAR",0,0,0,62,0,62,0,62,Almacen,J,Almacen - J,2026-02-09
887,VICTORIA,15953,RCBO C/DM60 A 16/030//012,0,0,0,3,0,3,0,3,Almacen,J,Almacen - J,2026-02-09
888,VICTORIA,15965,RCBO C/DM60 A 20/030//012,0,0,0,2,0,2,0,2,Almacen,J,Almacen - J,2026-02-09
889,VICTORIA,15962,RCBO C/DM60 A 25/030//012,0,0,0,2,0,2,0,2,Almacen,J,Almacen - J,2026-02-09
890,VICTORIA,15963,RCBO C/DM60 A 25/300//012,0,0,0,2,0,2,0,2,Almacen,J,Almacen - J,2026-02-09
891,VICTORIA,15972,3 MOD NET ANALY 665010,0,0,0,3,0,3,0,3,Almacen,J,Almacen - J,2026-02-09
892,VICTORIA,15959,FE250-Breaker-36kA FEV46TA250K,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
893,VICTORIA,15982,GE 436506 MANDO ROT,0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
894,VICTORIA,1525,"GE AUTOMAAT 6A, 1P+N B  UNIBIS",0,0,0,37,0,37,0,37,Almacen,J,Almacen - J,2026-02-09
895,VICTORIA,1555,"GE  AUTOMAAT 20A, 1P+N C-KAR",0,0,0,5,0,5,0,5,Almacen,J,Almacen - J,2026-02-09
896,VICTORIA,1552,"GE  AUTOMAAT 20A, 1P+N B-KAR",0,0,0,31,0,31,0,31,Almacen,J,Almacen - J,2026-02-09
897,VICTORIA,1543,"GE  AUTOMAAT 25A, 1P+N C-KAR",0,0,0,92,0,92,0,92,Almacen,J,Almacen - J,2026-02-09
898,VICTORIA,1595,GE RELAY 2P 20 A,0,0,0,96,0,96,0,96,Almacen,J,Almacen - J,2026-02-09
899,VICTORIA,15952,GE RELAY 4P 40 A,0,0,0,6,0,6,0,6,Almacen,J,Almacen - J,2026-02-09
900,VICTORIA,15951,GE RELAY 4P 24 A,0,0,0,6,0,6,0,6,Almacen,J,Almacen - J,2026-02-09
901,VICTORIA,15958,HANDLE L ZW D4  400A,0,0,0,22,0,22,0,22,Almacen,J,Almacen - J,2026-02-09
902,VICTORIA,15967,G60   1P+N   6A  C   /012  GE,0,0,0,6,0,6,0,6,Almacen,J,Almacen - J,2026-02-09
903,VICTORIA,15802,GALAX Q11 TIJDKL 1 KANAL 1MOD,0,0,0,9,0,9,0,9,Almacen,J,Almacen - J,2026-02-09
904,VICTORIA,1554,"GE  AUTOMAAT 16A, 1P+N C-KAR",0,0,0,1,0,1,0,1,Almacen,J,Almacen - J,2026-02-09
905,VICTORIA,1560,"GE  AUTOMAAT 32A, 2POL C-KAR",0,0,0,2,0,2,0,2,Almacen,J,Almacen - J,2026-02-09
906,VICTORIA,3017,SF-37 KABELSCHOEN TANG 6-120MM,0,0,0,5,0,5,0,5,Almacen,J,Almacen - J,2026-02-09
907,VICTORIA,3009,SF-17 KABELSCHOEN TANG 6-50MM,0,0,0,2,0,2,0,2,Almacen,J,Almacen - J,2026-02-09
1252,VICTORIA,4040,SINGLE POLE SWITCH 37011 OPB,2,100,200,1,0,201,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1253,VICTORIA,4042,TWO-WAY SWITCH 37071 OPB,24,10,240,0,0,240,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1254,VICTORIA,4041,TWO CIRCUITS SWITCH 37061 OPB,31,10,310,0,0,310,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1255,VICTORIA,4043,DOUBLE 2-WAY SWITCH  37101 OPB,15,10,150,0,0,150,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1256,VICTORIA,4050,EARTH SOCKET  48131 OPB  WD,3,10,30,0,0,30,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1257,VICTORIA,4046,SINGLE POLE SWITCH 48011 OP WD,11,10,110,0,0,110,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1258,VICTORIA,4049,TWO WAY SWITCH 48071 OPB WD,7,10,70,0,0,70,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1259,VICTORIA,4047,TWO POLE SWITCH 48021 WD OPB,7,10,70,0,0,70,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1260,VICTORIA,4048,2 CIRCUITS SWITCH 48061 OPB WD,9,10,90,0,0,90,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1261,VICTORIA,4024,COV PL SCHUK SOCKET IP44 70634,12,20,240,0,0,240,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1262,VICTORIA,4035,WATERPROOF FRAME IP 44  70961,4,10,40,0,0,40,0,0,Deposit N1,B4,Deposit N1 - B4,2026-01-26
1263,VICTORIA,4106,COVER PLATE - TELEPHONE 90712,10,20,200,0,0,200,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1264,VICTORIA,4105,COVER PLATE SINGLE RJ45 90751,4,20,80,0,0,80,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1265,VICTORIA,4103,COVER PLATE  PULL CORD 90741,18,2,36,0,0,36,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1266,VICTORIA,4112,DOUBLE HORIZONTAL FRAME 90920,41,10,410,0,0,410,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1267,VICTORIA,4109,COVER PLATE SCHUKO SOCKET90634,2,20,40,0,0,40,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1268,VICTORIA,4116,WATERPROOF FRAME IP 44  90961,5,10,50,0,0,50,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1269,VICTORIA,4119,SURFACE MOUNTINGBOX 10976 ABR,4,10,40,0,0,40,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1270,VICTORIA,4118,COVER PLATE  DBL USB CHA90673,24,1,24,0,0,24,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1271,VICTORIA,8021,CMH100/TT/UVC/730/E40 SKU 7739,3,1,3,0,0,3,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1272,VICTORIA,15142,OPBOUW KAST WD CSG13PT/RR,6,1,6,0,0,6,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1273,VICTORIA,3997,SPEED CONTROLLER 21219,13,1,13,0,0,13,0,0,Deposit N1,C3,Deposit N1 - C3,2026-01-26
1274,VICTORIA,4209,KABELGOOT 75X20MM 10140 CBR,6,16,96,11,0,107,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1275,VICTORIA,4212,KABELGOOT 90X50MM 10180 RBR,1,8,8,0,0,8,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1276,VICTORIA,4213,KABELGOOT 180X50MM 10290 RBR,13,25,325,0,0,325,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1277,VICTORIA,4260,VERLENG 110X50MM 10094 RBR,0,1,0,13,0,13,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1278,VICTORIA,4211,KABELGOOT 110X50MM 10090RBR,2,8,16,0,0,16,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1279,VICTORIA,4210,KABELGOOT 110X34MM 10080 RBR,5,10,50,0,0,50,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1280,VICTORIA,4201,KABELGOOT 16X10MM 10020 FBR,1,60,60,56,0,116,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1281,VICTORIA,4207,KABELGOOT 50X20MM 10500 CBR,2,16,32,6,0,38,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1282,VICTORIA,0288,KABELGOOT 70x40 mm,5,1,5,4,0,9,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1283,VICTORIA,0291,KABELGOOT  DEKSEL70x40 mm,5,18,90,4,0,94,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1284,VICTORIA,0289,KABELGOOT 70x60 mm,7,12,84,0,0,84,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1285,VICTORIA,0292,KABELGOOT DEKSEL 70x60 mm,6,12,72,10,0,82,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1286,VICTORIA,0278,KABELGOOT 100x40 mm,0,1,0,4,0,4,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1287,VICTORIA,0290,KABELGOOT 100x60 mm,2,6,12,1,0,13,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1288,VICTORIA,0293,KABELGOOT DEKSEL 100x60 mm,13,6,78,3,0,81,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1289,VICTORIA,4200,KABELGOOT 12x7MM 10010 FBR,3,1,3,0,0,3,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1290,VICTORIA,0285,KABELGOOT 10x8 mm,0,1,0,113,0,113,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1291,VICTORIA,0284,KABELGOOT 60x40 mm,0,1,0,1,0,1,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1292,VICTORIA,4201,KABELGOOT 16X10MM 10020 FBR,2,1,2,38,0,40,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1293,VICTORIA,0201,KABEL YMvK 3G2.5mm rol/100mtr,11,1,11,0,0,11,0,0,Deposit N1,C4,Deposit N1 - C4,2026-01-26
1294,VICTORIA,3319,PICKENS RFTL 100W 6500K UFO,16,1,16,3,0,19,0,0,Deposit N1,A1,Deposit N1 - A1,2026-01-26
1295,VICTORIA,0201,KABEL YMvK 3G2.5mm rol/100mtr,0,0,0,0,0,0,0,0,Deposit N1,A1,Deposit N1 - A1,2026-01-26
1296,VICTORIA,4001,TWO POLE SWITCH 21021,32,10,320,0,0,320,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1297,VICTORIA,4000,SINGEL POLE SWITCH 21011,18,10,180,0,0,180,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1298,VICTORIA,4002,TWO CIRCUITS SWITCH 21061,17,10,170,0,0,170,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1299,VICTORIA,4250,VLAKHOEK 180X50MM  10293  RBR,2,4,8,0,0,8,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1300,VICTORIA,4017,ROCKER FOR SWITCHES 70601,8,100,800,0,0,800,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1301,VICTORIA,4018,DOUBLE ROCKERS 70611,2,100,200,0,0,200,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1302,VICTORIA,4003,THREE CIRCUITS SWITCH 21088,5,1,5,0,0,5,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1303,VICTORIA,4019,TRIPLE ROCKERS 70661,16,1,16,0,0,16,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1304,VICTORIA,4005,DOUBLE TWO WAY SWITCH 21101,11,1,11,0,0,11,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1305,VICTORIA,4058,COVER PLATE DBL USB CHAR 70673,20,1,20,0,0,20,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1306,VICTORIA,3998,ELECTRONIC DIMMER 150W 21215-1,5,1,5,0,0,5,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1307,VICTORIA,4013,RJ 45 CAT6 UTP CONNECTOR 21978,1,1,1,2,0,3,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1308,VICTORIA,4037,COVER PLATE MOTION  70401 TBR,22,1,22,0,0,22,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1309,VICTORIA,4030,SURFACE MOUNTING BOX 10975,8,1,8,0,0,8,0,0,Deposit N1,B5,Deposit N1 - B5,2026-01-23
1310,VICTORIA,4023,COV PL  EARTH SOCK USA 70843,25,20,500,0,0,500,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1311,VICTORIA,4028,BLIND COVER PLATE 70677,40,10,400,0,0,400,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1312,VICTORIA,4009,EARTH SOCKET ( USA TYPE) 21143,12,10,120,0,0,120,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1313,VICTORIA,4021,COVER PLATE  DIMMER 70721,19,1,19,0,0,19,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1314,VICTORIA,4020,COV PLATE  PULL CORD 70741,11,5,55,0,0,55,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1315,VICTORIA,4012,RJ 45 CAT 5 E UTP SOCKET 21453,10,10,100,0,0,100,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1316,VICTORIA,4011,RJ 45 CAT 6 UTP  SOCKET 21455,5,10,50,0,0,50,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
1317,VICTORIA,4025,COVER PLATE  SINGLE RJ45 70751,6,20,120,0,0,120,0,0,Deposit N1,B8,Deposit N1 - B8,2026-01-23
