id,code_item,description_item,boxqty,boxunitqty,boxunittotal,magazijn,winkel,total,current_inventory,difference,updated_date,sales_qty,purchasing_qty
4256,7112,ESL 211 20W SPIRAAL 127V,0,1,0,65,0,65,65,0,2026-02-17T18:02:59.718311,,
4257,7130,HPS ARMATUUR 70W FML005,16,0,0,1,0,1,8,7,2026-02-17T18:02:59.718311,,
4258,7132,HPS ARMATUUR 250W FML006,4,0,0,10,0,10,0,-10,2026-02-17T18:02:59.718311,,
4259,7133,HALOGEEN LAMP 500W,4,100,400,95,0,495,494,-1,2026-02-17T18:02:59.718311,,
4260,7134,HALOGEENLAMP 1000W,6,50,300,31,0,331,321,-10,2026-02-17T18:02:59.718311,,
4261,7135,HALOGEENLAMP 1500W,8,50,400,87,0,487,486,-1,2026-02-17T18:02:59.718311,,
4262,7139,HPLN LAMP 400W OSRAM,1,12,12,1,0,13,38,25,2026-02-17T18:02:59.718311,,
4263,7141,BW.KAST WD 16MD  1316P-R1,0,1,0,6,0,6,6,0,2026-02-17T18:02:59.718311,,
4264,7143,OPB.KAST WD 4MD 1304R1,0,0,0,28,0,28,0,-28,2026-02-17T18:02:59.718311,,
4265,7144,OPB.KAST WD 6MD R1306BR1,0,1,0,15,0,15,0,-15,2026-02-17T18:02:59.718311,,
4266,7145,BW.KAST WD 32MD 1332PR1,0,1,0,9,0,9,10,1,2026-02-17T18:02:59.718311,,
4267,7146,OPB.KAST WD 8MD 1308PR1 BW,0,1,0,10,0,10,12,2,2026-02-17T18:02:59.718311,,
4268,7147,OPB.KAST WD 48MD 1348R1,0,1,0,6,0,6,9,3,2026-02-17T18:02:59.718311,,
4269,7148,OPB.KAST WD 8MD 1308BR1,0,1,0,17,0,17,0,-17,2026-02-17T18:02:59.718311,,
4270,7149,OPB.KAST 8MD 5109R1,0,1,0,17,0,17,11,-6,2026-02-17T18:02:59.718311,,
4271,7150,OPB.KAST 14MD 5021R1,3,2,3,45,0,48,50,2,2026-02-17T18:02:59.718311,,
4272,7151,OPB.KAST 28MD 5281R1,0,1,0,32,0,32,34,2,2026-02-17T18:02:59.718311,,
4273,7152,OPB.KAST 42MD 5261R1,0,1,0,15,0,15,0,-15,2026-02-17T18:02:59.718311,,
4274,7153,OPB.KAST 56MD 5271R1,0,1,0,15,0,15,17,2,2026-02-17T18:02:59.718311,,
4275,7154,INB.KAST 12/14MD 5012R1,5,2,5,40,0,45,31,-14,2026-02-17T18:02:59.718311,,
4276,7155,INB.KAST 24/28MD 5250R1,2,2,2,15,0,17,0,-17,2026-02-17T18:02:59.718311,,
4277,7156,INB.KAST 36/42MD 5260R1,0,1,0,8,0,8,1,-7,2026-02-17T18:02:59.718311,,
4278,7157,INB.KAST 48/56MD 5270R1,0,1,0,13,0,13,12,-1,2026-02-17T18:02:59.718311,,
4279,7158,OPB.STOPCONTACT WD 3160,17,1,17,11,0,28,215,187,2026-02-17T18:02:59.718311,,
4280,7159,INB.STOPCONTACT WD IP67 931431,0,0,0,5,0,5,29,24,2026-02-17T18:02:59.718311,,
4281,7160,RUBBER STEKKER 5706C,17,1,17,8,0,25,228,203,2026-02-17T18:02:59.718311,,
4282,7162,TERMOPLASTIC STEKKER 6706B WIT,0,0,0,9,0,9,7,-2,2026-02-17T18:02:59.718311,,
4283,7163,TERMOPLASTIC STEKKER 6428 WIT,405,1,405,16,0,421,844,423,2026-02-17T18:02:59.718311,,
4284,7164,TERMOPLASTIC CONTRA 6707B WIT,31,1,31,6,0,37,313,276,2026-02-17T18:02:59.718311,,
4285,7165,TERMOPLASTIC CONTRA 6707CN,31,1,31,0,0,31,325,294,2026-02-17T18:02:59.718311,,
4286,7166,TERMOPLASTIC CONTRA 5019,9,1,9,9,0,18,140,122,2026-02-17T18:02:59.718311,,
4287,7167,OPB.KAST 12MD 8703R1,0,1,0,44,0,44,36,-8,2026-02-17T18:02:59.718311,,
4288,7168,OPB.KAST WD 36MD 1336PR1,0,1,0,2,0,2,7,5,2026-02-17T18:02:59.718311,,
4289,7169,OPB.KAST WD 11MD BW 1311AR1,0,1,0,1,0,1,4,3,2026-02-17T18:02:59.718311,,
4290,7170,KABELDOOS GRIJS 886A,0,1,0,11,0,11,11,0,2026-02-17T18:02:59.718311,,
4291,7173,TERMOPLASTIC ZIJK STEKKER 6566,15,1,15,16,0,31,344,313,2026-02-17T18:02:59.718311,,
4292,7174,INSTEEK FLEXIBLE CLE24,0,0,0,18,0,18,18,0,2026-02-17T18:02:59.718311,,
4293,7176,INSTEEK FLEXIBLE CLE54,0,1,0,61,0,61,93,32,2026-02-17T18:02:59.718311,,
4294,7177,LAMPHOUDER 6511/75,7,1,7,8,0,15,63,48,2026-02-17T18:02:59.718311,,
4295,7179,BASE MULTI 4 TOMAS 8014 IL,0,1,0,13,0,13,13,0,2026-02-17T18:02:59.718311,,
4296,7180,BASE MULTI 5 TOMAS 8015 IL,0,1,0,11,0,11,11,0,2026-02-17T18:02:59.718311,,
4297,7181,BASE MULTI 6 TOMAS 8016 IL,1,14,14,3,0,17,17,0,2026-02-17T18:02:59.718311,,
4298,7182,ROL VERLENGSNOER 15M 7423/1,0,1,0,15,0,15,19,4,2026-02-17T18:02:59.718311,,
4299,7183,ROL VERLENGSNOER 25M 7425/1,0,1,0,16,0,16,16,0,2026-02-17T18:02:59.718311,,
4300,7184,INB.KAST MP14 METALBOX,0,1,0,2,0,2,28,26,2026-02-17T18:02:59.718311,,
4301,7185,INB.KAST MP28 METALBOX,3,28,84,0,0,84,0,-84,2026-02-17T18:02:59.718311,,
4302,7186,INB.KAST MP42 METALBOX,0,1,0,0,0,0,14,14,2026-02-17T18:02:59.718311,,
4303,7187,INB.KAST MP56 METALBOX,0,1,0,6,0,6,0,-6,2026-02-17T18:02:59.718311,,
4304,7188,KABEL DOOS 615 100 X 100 X 45,12,5,60,0,0,60,61,1,2026-02-17T18:02:59.718311,,
4305,7189,KABEL DOOS 665 ROND  70 X 35,9,8,72,1,0,73,81,8,2026-02-17T18:02:59.718311,,
4306,7190,KABEL DOOS 604 80 X 80 X 35,6,6,36,6,0,42,19,-23,2026-02-17T18:02:59.718311,,
4307,7191,EARTH TERMINAL GREEN,0,1,0,53,0,53,64,11,2026-02-17T18:02:59.718311,,
4308,7192,ARMARIO ABS 200X300X130+PLAC,2,1,2,0,0,2,2,0,2026-02-17T18:02:59.718311,,
4309,7193,INB.KAST MP14 METALBOX NG,0,2,0,30,0,30,9,-21,2026-02-17T18:02:59.718311,,
4310,7194,INB.KAST MP28 METALBOX NG,0,1,0,12,0,12,13,1,2026-02-17T18:02:59.718311,,
4311,7195,INB.KAST MP42 METALBOX NG,0,2,0,18,0,18,6,-12,2026-02-17T18:02:59.718311,,
4312,7196,INB.KAST MP56 METALBOX NG,0,1,0,4,0,4,5,1,2026-02-17T18:02:59.718311,,
4313,8012,Fuse-Holder FPG1 Slotted IP40,0,1,0,370,0,370,371,1,2026-02-17T18:02:59.718311,,
4314,8021,CMH100/TT/UVC/730/E40 SKU 7739,3,1,3,0,0,3,36,33,2026-02-17T18:02:59.718311,,
4315,8031,"ETI aardleksch 40A 4P0,03 127V",19,1,19,1,0,20,20,0,2026-02-17T18:02:59.718311,,
4316,90100,SINGLE FRAME ALU 90910TAA,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
4317,90105,COV PLATE EARTH SOCK 90843TAA,0,0,0,3,0,3,3,0,2026-02-17T18:02:59.718311,,
4318,90106,COV PLATE SINGL RJ45 90751TAL,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
4319,90107,COV PLATE DIMM 2WAY SW90721TAL,2,0,0,0,0,0,2,2,2026-02-17T18:02:59.718311,,
4320,90108,DBL ROCKER SWITCH ALU 90611TAL,0,0,0,2,0,2,2,0,2026-02-17T18:02:59.718311,,
4321,90120,SINGLE FRAME MATTE BLACK 50910,0,0,0,5,0,5,5,0,2026-02-17T18:02:59.718311,,
4322,90121,DOUBLE HORIZONTAL FRAME 50921,0,0,0,4,0,4,4,0,2026-02-17T18:02:59.718311,,
4323,90127,COVER PLATE FOR DIMMER 50721,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
4324,90128,COVER PLATE FOR EARTH 50631,0,0,0,2,0,2,6,4,2026-02-17T18:02:59.718311,,
4325,90131,ELECTRONIC DIMMER/ 2 WAY 50212,0,0,0,1,0,1,1,0,2026-02-17T18:02:59.718311,,
4326,9079,PLL36W840 PL LAMP 2G11,0,0,0,3,0,3,2412,2409,2026-02-17T18:02:59.718311,,
4327,9204,PICKENS HDMI CABLE DMM248-0300,0,0,0,6,0,6,6,0,2026-02-17T18:02:59.718311,,
4328,9205,PICKENS HDMI CABLE DMM271,0,0,0,8,0,8,8,0,2026-02-17T18:02:59.718311,,
4329,9206,PICKENS HDMI CABLE DMC270,0,0,0,8,0,8,9,1,2026-02-17T18:02:59.718311,,
